wavelength	dark	baseline
555.9490972928758	2735.6	16092.12
556.3975903553657	2740.52	15284.6
556.8460551514632	2735.46	14553.88
557.2944916813275	2736.0	14231.16
557.7428999451172	2738.84	14199.82
558.1912799429915	2741.2	13959.5
558.6396316751093	2734.38	13599.84
559.0879551416297	2737.28	13522.74
559.5362503427112	2735.72	14103.58
559.9845172785134	2733.92	15097.28
560.4327559491949	2737.16	15961.4
560.8809663549148	2737.56	16578.42
561.3291484958318	2740.16	16834.94
561.7773023721049	2740.46	16693.4
562.2254279838933	2739.62	16285.42
562.6735253313559	2736.28	15754.52
563.1215944146514	2740.52	16022.08
563.569635233939	2735.24	16706.02
564.0176477893779	2738.56	16341.58
564.4656320811265	2736.28	15669.64
564.9135881093442	2739.68	15449.34
565.3615158741896	2734.9	15269.2
565.8094153758219	2737.9	14846.28
566.2572866144	2738.52	14680.22
566.7051295900827	2735.8	14956.64
567.1529443030294	2737.28	15497.84
567.6007307533987	2732.06	16463.38
568.0484889413497	2737.78	17148.02
568.4962188670412	2737.48	17781.5
568.9439205306322	2739.46	18879.94
569.3915939322818	2733.04	20018.3
569.8392390721488	2738.86	21108.72
570.2868559503921	2736.66	21906.76
570.734444567171	2738.18	22447.02
571.1820049226443	2737.66	24124.18
571.6295370169707	2738.68	26228.04
572.0770408503096	2738.96	26596.9
572.5245164228195	2737.96	24755.02
572.9719637346597	2736.86	24119.22
573.419382785989	2741.08	26695.74
573.8667735769664	2736.94	27780.58
574.3141361077508	2737.62	28203.16
574.7614703785011	2740.42	29732.94
575.2087763893767	2740.9	30057.9
575.656054140536	2736.9	28035.92
576.1033036321381	2739.14	26484.82
576.5505248643423	2735.04	28053.46
576.997717837307	2736.94	29047.76
577.4448825511918	2737.94	31256.88
577.8920190061551	2735.64	36882.08
578.3391272023562	2735.78	38224.9
578.786207139954	2740.72	32875.78
579.2332588191072	2740.82	28606.7
579.6802822399751	2736.12	29081.58
580.1272774027163	2735.56	29582.04
580.5742443074903	2737.94	29137.48
581.0211829544554	2738.56	33590.94
581.468093343771	2738.04	42994.74
581.9149754755961	2733.36	45217.12
582.3618293500894	2741.82	38014.16
582.8086549674099	2736.26	31693.9
583.2554523277169	2737.46	27551.86
583.7022214311687	2755.06	24665.52
584.1489622779249	2735.52	25260.24
584.595674868144	2739.2	30364.76
585.0423592019852	2737.66	36257.0
585.4890152796075	2740.66	37484.5
585.9356431011698	2741.06	33933.74
586.382242666831	2736.76	30139.82
586.82881397675	2736.94	28568.14
587.2753570310861	2739.76	29875.58
587.7218718299977	2732.28	31463.34
588.1683583736442	2738.84	31051.92
588.6148166621844	2735.92	29636.86
589.0612466957773	2736.68	26607.54
589.5076484745817	2736.84	24117.2
589.954021998757	2735.94	24567.52
590.4003672684617	2733.68	24215.16
590.8466842838549	2738.3	23010.48
591.2929730450957	2741.28	22993.36
591.7392335523426	2735.1	24249.9
592.1854658057551	2738.12	25728.86
592.6316698054919	2737.7	29206.0
593.0778455517121	2737.16	34727.84
593.5239930445747	2737.08	34700.74
593.9701122842383	2737.0	30404.06
594.4162032708622	2738.9	25903.2
594.8622660046052	2737.66	25099.54
595.3083004856263	2738.82	26720.48
595.7543067140844	2740.64	25720.56
596.2002846901385	2737.14	23399.98
596.6462344139476	2740.82	22849.12
597.0921558856708	2736.2	24601.98
597.5380491054667	2734.24	26905.64
597.9839140734946	2736.36	27843.88
598.4297507899132	2734.18	28528.62
598.8755592548816	2739.76	32609.34
599.3213394685588	2735.3	34854.84
599.7670914311035	2738.32	33369.84
600.2128151426749	2739.2	33823.2
600.6585106034319	2733.9	32166.58
601.1041778135337	2736.1	29268.4
601.5498167731388	2738.98	27133.54
601.9954274824065	2738.58	25277.92
602.4410099414955	2734.1	24074.06
602.8865641505649	2737.56	23859.8
603.3320901097737	2744.02	26507.7
603.7775878192808	2739.14	29212.92
604.223057279245	2737.94	28866.08
604.6684984898258	2735.66	27188.06
605.1139114511815	2735.2	27120.88
605.5592961634716	2738.72	29657.38
606.0046526268546	2736.82	30972.78
606.4499808414897	2737.86	30829.82
606.8952808075358	2735.3	30681.76
607.3405525251519	2736.0	31831.92
607.7857959944969	2740.02	31553.32
608.23101121573	2740.06	28704.52
608.6761981890097	2738.08	26259.18
609.1213569144952	2739.02	24659.46
609.5664873923457	2739.64	24080.06
610.0115896227197	2741.48	25728.84
610.4566636057765	2740.6	25923.42
610.901709341675	2739.66	24474.86
611.346726830574	2743.08	24942.76
611.7917160726325	2743.04	25464.76
612.2366770680097	2737.2	24839.68
612.6816098168644	2740.06	24938.54
613.1265143193555	2739.5	25916.74
613.571390575642	2733.52	26353.02
614.0162385858827	2739.16	25977.62
614.4610583502368	2737.54	27376.5
614.9058498688631	2738.42	30653.78
615.3506131419208	2739.0	30655.5
615.7953481695686	2738.88	27510.46
616.2400549519656	2737.04	24194.68
616.6847334892707	2734.42	23313.68
617.1293837816428	2738.3	22861.64
617.574005829241	2736.7	21618.62
618.0185996322241	2736.64	22106.9
618.463165190751	2738.98	22711.38
618.907702504981	2736.46	22013.22
619.3522115750729	2738.1	21717.76
619.7966924011856	2737.62	22221.92
620.2411449834781	2740.26	22881.7
620.6855693221092	2741.9	21063.32
621.129965417238	2742.42	18978.84
621.5743332690234	2736.5	19965.48
622.0186728776246	2735.82	23653.02
622.4629842432001	2734.5	24446.22
622.9072673659093	2736.96	22928.96
623.3515222459112	2734.78	22502.92
623.7957488833642	2743.56	21940.32
624.2399472784278	2743.2	22357.52
624.6841174312607	2737.6	22843.5
625.1282593420219	2736.8	21261.14
625.5723730108703	2737.14	20293.62
626.016458437965	2736.68	20348.04
626.4605156234649	2739.46	20043.26
626.904544567529	2735.64	20507.02
627.3485452703161	2736.2	21422.42
627.7925177319854	2739.42	21011.94
628.2364619526957	2738.44	19613.94
628.6803779326058	2738.76	18853.4
629.1242656718749	2736.94	20225.9
629.568125170662	2735.4	21169.72
630.0119564291259	2737.18	19983.84
630.4557594474257	2736.82	19166.68
630.8995342257202	2737.46	18792.08
631.3432807641686	2737.0	18180.66
631.7869990629295	2739.86	17654.52
632.2306891221622	2739.06	16996.94
632.6743509420254	2738.1	17040.96
633.1179845226782	2742.34	17359.66
633.5615898642794	2734.44	17036.86
634.0051669669881	2737.02	17133.44
634.4487158309635	2740.4	17427.36
634.8922364563641	2737.18	17161.44
635.3357288433492	2739.02	17119.46
635.7791929920776	2739.52	17920.14
636.2226289027082	2739.66	19036.28
636.6660365754	2735.74	19763.08
637.109416010312	2736.7	18969.78
637.5527672076031	2735.62	17845.82
637.9960901674325	2735.64	17501.4
638.4393848899589	2735.6	17595.4
638.8826513753413	2736.34	17775.16
639.3258896237387	2739.56	17186.0
639.76909963531	2736.38	16864.78
640.2122814102142	2739.46	17240.5
640.6554349486103	2736.52	17715.56
641.0985602506573	2739.28	17384.04
641.541657316514	2735.04	16827.18
641.9847261463394	2737.94	16769.6
642.4277667402927	2736.1	16697.56
642.8707790985325	2736.14	16716.72
643.3137632212178	2732.78	17223.94
643.7567191085078	2739.04	17737.38
644.1996467605612	2735.86	17528.96
644.6425461775373	2738.84	17236.58
645.0854173595947	2737.42	17107.6
645.5282603068927	2737.1	17068.72
645.9710750195898	2737.04	16978.2
646.4138614978455	2736.36	16872.42
646.8566197418182	2739.24	16822.74
647.2993497516673	2736.74	16891.36
647.7420515275516	2738.24	17399.84
648.18472506963	2740.46	19046.14
648.6273703780614	2738.54	20642.76
649.0699874530051	2737.1	20964.74
649.5125762946197	2740.36	20919.8
649.9551369030644	2739.8	19750.52
650.397669278498	2737.48	18522.4
650.8401734210794	2737.88	18333.2
651.2826493309678	2735.78	18728.12
651.725097008322	2734.56	19009.84
652.1675164533008	2733.14	19047.92
652.6099076660637	2738.1	19259.1
653.052270646769	2737.6	19829.48
653.4946053955762	2735.34	20042.12
653.9369119126437	2736.74	19195.38
654.379190198131	2738.2	18464.98
654.8214402521968	2735.28	19157.34
655.263662075	2740.38	26432.56
655.7058556666996	2738.4	64000.0
656.1480210274548	2735.88	64000.0
656.5901581574244	2736.68	64000.0
657.0322670567672	2736.56	35386.8
657.4743477256422	2736.6	21046.9
657.9164001642087	2738.32	20508.52
658.3584243726252	2737.9	20935.04
658.8004203510508	2735.58	20320.5
659.2423880996446	2738.48	19606.54
659.6843276185655	2738.92	18881.94
660.1262389079725	2737.84	18401.0
660.5681219680243	2733.38	18207.38
661.0099767988804	2738.88	18398.1
661.4518034006992	2732.68	18771.2
661.8936017736398	2739.18	18823.6
662.3353719178613	2736.8	18543.94
662.7771138335224	2739.38	18422.34
663.2188275207824	2739.18	18574.72
663.6605129798002	2737.06	19019.02
664.1021702107346	2737.6	19695.72
664.5437992137446	2740.0	20094.94
664.9853999889892	2735.18	19873.0
665.4269725366273	2736.46	19817.08
665.8685168568178	2736.96	19584.04
666.3100329497199	2739.48	19045.92
666.7515208154923	2737.22	18783.6
667.1929804542941	2736.42	18764.8
667.6344118662844	2738.58	18967.58
668.0758150516218	2737.48	19127.74
668.5171900104656	2734.56	19144.52
668.9585367429745	2734.3	19401.32
669.3998552493074	2734.6	19946.48
669.8411455296236	2733.3	20095.98
670.2824075840819	2740.44	20288.92
670.7236414128412	2737.82	20358.38
671.1648470160604	2735.92	20757.42
671.6060243938988	2739.6	23259.72
672.047173546515	2736.08	25001.88
672.488294474068	2735.7	23804.46
672.9293871767168	2736.88	22164.72
673.3704516546204	2739.26	20768.72
673.8114879079377	2734.14	20445.56
674.2524959368278	2740.58	20762.46
674.6934757414498	2736.9	20805.12
675.1344273219621	2736.06	20636.24
675.5753506785242	2735.64	21073.42
676.0162458112947	2735.5	21600.22
676.4571127204325	2734.7	22211.8
676.8979514060969	2736.72	22049.04
677.3387618684468	2737.64	21338.94
677.7795441076411	2740.78	22965.22
678.2202981238386	2737.98	23788.54
678.6610239171986	2740.68	22979.76
679.1017214878797	2735.68	23414.3
679.542390836041	2741.5	24369.66
679.9830319618416	2740.84	24600.66
680.4236448654401	2732.3	23253.04
680.8642295469957	2734.64	22219.48
681.3047860066674	2737.22	22702.74
681.7453142446142	2739.36	24239.68
682.1858142609949	2735.54	23806.78
682.6262860559685	2737.34	22251.82
683.066729629694	2739.18	21306.74
683.5071449823304	2740.62	21978.36
683.9475321140363	2740.18	23683.8
684.3878910249712	2736.6	24895.24
684.8282217152937	2736.26	25973.76
685.268524185163	2738.78	27431.48
685.7087984347379	2737.1	28250.16
686.1490444641772	2738.88	26399.56
686.5892622736403	2740.98	24628.64
687.0294518632857	2736.32	24049.68
687.4696132332725	2739.06	24768.94
687.90974638376	2733.62	24699.4
688.3498513149066	2736.22	23477.44
688.7899280268716	2738.28	22940.54
689.2299765198139	2737.52	23129.98
689.6699967938926	2735.7	24443.68
690.1099888492664	2734.26	24653.28
690.5499526860945	2736.94	23757.44
690.9898883045355	2738.02	25124.74
691.4297957047487	2738.74	27803.5
691.8696748868929	2733.98	27216.84
692.309525851127	2739.1	25316.0
692.7493485976102	2735.48	24611.36
693.1891431265014	2736.16	24980.0
693.6289094379594	2737.86	25423.5
694.0686475321434	2737.0	24215.94
694.5083574092118	2737.44	23415.24
694.9480390693242	2737.06	23949.04
695.3876925126392	2740.14	25928.58
695.827317739316	2733.38	25625.52
696.2669147495134	2737.98	23255.32
696.7064835433903	2738.66	25117.82
697.1460241211057	2736.58	30952.12
697.5855364828187	2736.42	31428.84
698.0250206286883	2738.04	27158.52
698.4644765588732	2734.5	25041.62
698.9039042735324	2737.16	24554.06
699.3433037728249	2737.48	24301.98
699.7826750569099	2734.4	24320.9
700.2220181259461	2739.68	23870.52
700.6613329800924	2742.5	23529.12
701.1006196195079	2733.78	23840.6
701.5398780443516	2735.34	23822.9
701.9791082547823	2736.78	24792.64
702.418310250959	2736.16	26759.78
702.8574840330408	2737.2	27789.18
703.2966296011866	2736.92	26602.72
703.7357469555554	2736.86	24807.76
704.174836096306	2739.36	24557.06
704.6138970235972	2737.74	25371.88
705.0529297375883	2736.34	24990.74
705.4919342384385	2738.44	24170.68
705.9309105263061	2739.08	24593.66
706.3698586013504	2737.24	26166.22
706.8087784637304	2738.46	29659.88
707.247670113605	2737.4	32332.18
707.686533551133	2738.34	32192.82
708.1253687764736	2738.16	31343.84
708.5641757897856	2738.1	30185.7
709.0029545912282	2742.84	29240.6
709.4417051809601	2740.38	28298.46
709.8804275591402	2735.26	27179.44
710.3191217259277	2735.72	27223.56
710.7577876814815	2741.24	28563.36
711.1964254259605	2736.76	28629.56
711.6350349595236	2738.48	27216.28
712.0736162823298	2739.08	26588.64
712.5121693945382	2736.96	27604.08
712.9506942963078	2734.8	29749.0
713.3891909877972	2736.66	30040.16
713.8276594691655	2738.84	29896.02
714.2660997405717	2737.34	29449.16
714.704511802175	2739.82	29159.16
715.142895654134	2738.72	29218.3
715.5812512966079	2734.14	28962.18
716.0195787297555	2734.86	27178.12
716.4578779537359	2738.44	25700.22
716.8961489687078	2737.18	25765.58
717.3343917748304	2737.34	26892.28
717.7726063722625	2737.9	27704.3
718.2107927611634	2737.26	29867.02
718.6489509416917	2736.6	30142.06
719.0870809140064	2737.26	28313.04
719.5251826782664	2735.76	28718.18
719.9632562346311	2739.26	27647.18
720.401301583259	2736.24	26323.82
720.8393187243091	2739.98	26995.84
721.2773076579407	2737.72	27552.66
721.7152683843123	2736.1	27197.16
722.1532009035832	2736.78	27356.54
722.5911052159121	2739.24	27326.8
723.0289813214582	2733.94	27153.46
723.4668292203802	2738.92	27703.28
723.9046489128375	2738.32	27544.42
724.3424403989885	2736.16	26580.9
724.7802036789925	2739.64	26570.82
725.2179387530084	2736.62	28411.2
725.6556456211953	2735.36	29571.2
726.0933242837118	2736.96	29261.88
726.530974740717	2736.7	28783.62
726.9685969923701	2737.94	27978.46
727.4061910388298	2737.86	28253.14
727.8437568802552	2737.96	29446.94
728.2812945168051	2736.1	30342.22
728.7188039486385	2737.4	29836.1
729.1562851759146	2737.18	29224.66
729.593738198792	2737.68	29818.86
730.03116301743	2735.84	30553.62
730.4685596319872	2735.6	31154.76
730.9059280426229	2736.62	35037.22
731.3432682494958	2738.14	36411.6
731.7805802527649	2740.58	33835.78
732.2178640525894	2735.88	31805.46
732.6551196491281	2736.86	31935.76
733.0923470425398	2735.42	33798.76
733.5295462329836	2737.9	33100.0
733.9667172206184	2737.0	34027.36
734.4038600056034	2738.36	35296.44
734.8409745880973	2738.22	33382.62
735.2780609682591	2737.9	31654.86
735.7151191462477	2736.38	34413.1
736.1521491222222	2739.02	34964.42
736.5891508963417	2734.82	32535.84
737.0261244687648	2738.2	32992.2
737.4630698396505	2739.06	33074.46
737.8999870091579	2736.92	31017.26
738.3368759774462	2735.64	30327.38
738.7737367446739	2734.42	31877.54
739.2105693110002	2736.72	35899.06
739.6473736765839	2739.32	35912.92
740.0841498415843	2735.34	31248.74
740.5208978061601	2736.22	29052.28
740.95761757047	2739.06	28754.02
741.3943091346736	2738.24	28677.82
741.8309724989294	2737.76	28803.66
742.2676076633965	2738.36	30062.54
742.7042146282336	2737.96	31861.88
743.1407933935999	2738.36	30665.62
743.5773439596546	2737.28	28420.6
744.0138663265562	2736.44	27924.44
744.4503604944639	2741.18	27866.72
744.8868264635367	2736.7	28040.14
745.3232642339333	2736.44	27869.18
745.759673805813	2735.06	28428.18
746.1960551793346	2735.74	29385.16
746.632408354657	2740.1	28736.1
747.0687333319391	2741.76	28819.56
747.50503011134	2740.26	29422.48
747.9412986930188	2738.94	28270.7
748.3775390771341	2736.46	27597.7
748.8137512638451	2739.46	28098.86
749.2499352533107	2739.14	29292.92
749.68609104569	2737.0	30232.98
750.1222186411416	2744.08	30498.6
750.5583180398247	2740.64	30682.48
750.9943892418984	2738.92	29501.6
751.4304322475213	2742.22	29773.02
751.8664470568526	2734.24	30529.68
752.3024336700512	2735.42	30178.38
752.7383920872762	2739.44	30099.38
753.1743223086863	2737.78	30543.44
753.6102243344405	2740.7	32804.26
754.046098164698	2739.96	32661.34
754.4819437996176	2736.34	29848.06
754.9177612393582	2737.98	29518.16
755.3535504840789	2735.58	30595.8
755.7893115339384	2738.44	31970.46
756.225044389096	2735.64	32355.22
756.6607490497105	2736.52	35767.44
757.0964255159407	2740.44	38950.8
757.5320737879458	2737.2	40735.46
757.9676938658847	2737.54	40296.0
758.4032857499163	2740.28	35036.58
758.8388494401996	2733.8	31816.08
759.2743849368935	2735.68	32476.48
759.709892240157	2736.2	34491.94
760.1453713501493	2736.32	34382.0
760.5808222670288	2738.02	36786.74
761.0162449909549	2739.32	38541.08
761.4516395220863	2736.2	36376.64
761.8870058605825	2737.08	32914.5
762.3223440066016	2736.2	32141.82
762.7576539603032	2735.7	33172.36
763.192935721846	2737.44	34038.5
763.6281892913893	2736.64	34500.52
764.0634146690915	2736.76	34303.94
764.4986118551119	2738.32	38588.94
764.9337808496093	2735.88	41747.7
765.368921652743	2737.9	38366.26
765.8040342646716	2737.72	34432.94
766.2391186855542	2734.96	31614.28
766.6741749155497	2738.68	29791.96
767.1092029548171	2737.96	29713.88
767.5442028035154	2736.46	30491.12
767.9791744618035	2739.96	33803.16
768.4141179298402	2736.32	37264.0
768.8490332077848	2740.8	37801.76
769.2839202957962	2738.68	35507.64
769.7187791940331	2731.94	32054.08
770.1536099026547	2737.26	31463.46
770.5884124218197	2737.18	32852.16
771.0231867516875	2739.28	33675.78
771.4579328924165	2736.5	33700.74
771.8926508441659	2741.94	31976.12
772.3273406070949	2735.96	30894.94
772.7620021813623	2738.18	31660.98
773.1966355671268	2736.92	31523.54
773.6312407645477	2743.72	30984.66
774.0658177737838	2739.42	31004.66
774.5003665949941	2739.64	30698.86
774.9348872283376	2736.34	30623.16
775.3693796739731	2739.78	30640.96
775.8038439320597	2737.62	29944.88
776.2382800027565	2734.2	29882.66
776.6726878862221	2738.76	30284.78
777.1070675826156	2736.02	30594.14
777.541419092096	2741.2	30315.7
777.9757424148225	2740.0	30051.7
778.4100375509536	2738.04	30841.7
778.8443045006485	2739.0	31815.66
779.2785432640661	2738.54	32204.68
779.7127538413654	2735.84	31925.36
780.1469362327056	2741.56	30956.84
780.581090438245	2737.76	31097.66
781.0152164581432	2741.44	34478.48
781.4493142925588	2738.9	36982.36
781.8833839416511	2740.4	34521.88
782.3174254055787	2739.76	32652.6
782.7514386845007	2740.4	33597.7
783.185423778576	2737.22	33280.48
783.6193806879637	2741.9	33140.38
784.0533094128227	2735.44	32615.4
784.4872099533119	2737.88	31082.06
784.9210823095902	2739.86	31249.1
785.354926481817	2737.46	33017.0
785.7887424701506	2738.18	33639.1
786.2225302747502	2740.16	34320.16
786.656289895775	2738.68	32979.44
787.0900213333838	2733.88	31338.12
787.5237245877355	2738.72	31601.68
787.957399658989	2737.44	33168.42
788.3910465473034	2737.84	35820.2
788.8246652528378	2737.16	37280.06
789.2582557757509	2742.02	35185.68
789.6918181162015	2735.42	32247.64
790.125352274349	2738.08	31837.34
790.558858250352	2735.92	32247.78
790.9923360443698	2736.08	32039.82
791.4257856565612	2738.2	33923.78
791.8592070870849	2733.96	34971.18
792.2926003361001	2738.52	33252.56
792.725965403766	2738.04	32683.06
793.1593022902413	2740.14	34000.48
793.5926109956847	2739.98	35054.68
794.0258915202555	2737.66	41001.98
794.4591438641128	2736.52	42845.86
794.892368027415	2737.36	37562.76
795.3255640103215	2736.66	35907.64
795.7587318129912	2737.66	33306.56
796.1918714355832	2735.2	31079.92
796.6249828782561	2740.5	30138.02
797.058066141169	2736.4	30434.38
797.4911212244808	2738.42	32562.32
797.9241481283507	2735.5	33605.36
798.3571468529375	2738.04	32111.46
798.7901173984001	2738.32	31939.26
799.2230597648975	2737.38	32341.2
799.6559739525889	2736.96	31638.56
800.0888599616328	2740.3	31228.88
800.5217177921884	2739.1	30875.02
800.9545474444147	2738.5	30917.08
801.3873489184706	2735.06	31055.92
801.8201222145152	2737.54	30997.62
802.2528673327072	2741.8	30727.62
802.6855842732057	2740.52	30653.28
803.1182730361697	2732.74	31227.28
803.5509336217581	2740.24	31650.64
803.9835660301299	2737.98	31019.8
804.4161702614439	2737.34	30602.02
804.8487463158591	2737.74	30644.42
805.2812941935349	2736.76	30722.84
805.7138138946297	2740.62	32193.6
806.1463054193025	2736.16	36232.38
806.5787687677125	2736.52	37237.94
807.0112039400187	2733.58	34094.74
807.4436109363799	2735.5	32516.72
807.875989756955	2734.04	33124.88
808.308340401903	2737.28	32650.32
808.7406628713832	2740.9	31792.74
809.1729571655541	2739.76	30942.0
809.6052232845747	2734.28	30517.72
810.0374612286042	2737.92	30914.72
810.4696709978015	2736.52	31157.54
810.9018525923253	2739.06	31711.5
811.334006012335	2737.72	32417.66
811.7661312579891	2740.6	31583.18
812.1982283294468	2733.9	30621.3
812.6302972268672	2736.98	30428.6
813.0623379504091	2740.74	30460.02
813.4943505002312	2739.04	31965.48
813.9263348764928	2736.68	35099.28
814.358291079353	2739.44	33504.46
814.7902191089703	2736.22	30857.14
815.2221189655039	2740.1	30230.04
815.6539906491128	2735.6	30607.02
816.0858341599559	2739.18	31229.08
816.5176494981922	2735.26	31611.36
816.9494366639805	2733.82	33181.7
817.3811956574799	2735.14	33286.82
817.8129264788495	2733.64	32412.52
818.2446291282478	2738.92	31415.7
818.6763036058343	2739.48	30857.76
819.1079499117676	2736.78	30618.54
819.5395680462068	2741.52	30526.92
819.9711580093108	2735.82	30997.96
820.4027198012385	2738.5	34001.44
820.8342534221491	2737.24	36345.92
821.2657588722014	2736.24	33907.38
821.6972361515543	2738.3	31263.36
822.1286852603669	2737.96	30950.9
822.5601061987979	2738.76	30983.66
822.9914989670065	2737.02	31754.72
823.4228635651518	2738.82	32129.62
823.8541999933923	2735.28	31282.44
824.2855082518873	2738.5	31014.5
824.7167883407957	2739.64	31474.6
825.1480402602765	2738.94	31568.66
825.5792640104884	2734.74	32782.92
826.0104595915906	2740.76	32728.48
826.441627003742	2746.64	32610.86
826.8727662471017	2735.4	34907.64
827.3038773218284	2737.56	36592.36
827.7349602280813	2737.18	36801.58
828.166014966019	2741.1	33007.36
828.5970415358009	2739.72	30934.5
829.0280399375857	2735.22	31611.56
829.4590101715324	2739.3	31644.52
829.8899522378	2734.26	30937.54
830.3208661365475	2738.92	30508.68
830.7517518679336	2735.74	30245.98
831.1826094321176	2736.18	30143.18
831.6134388292581	2739.08	30083.98
832.0442400595147	2738.96	30238.48
832.4750131230455	2736.82	31141.2
832.9057580200099	2737.7	32763.9
833.336474750567	2736.26	32597.92
833.7671633148755	2738.44	31333.98
834.1978237130946	2735.36	31469.64
834.628455945383	2740.16	31701.98
835.0590600118998	2738.94	31306.7
835.4896359128039	2739.46	31075.34
835.9201836482545	2738.32	30748.26
836.35070321841	2740.06	30625.0
836.7811946234299	2737.76	30304.1
837.2116578634729	2738.9	30144.34
837.6420929386982	2737.04	30302.52
838.0724998492643	2737.84	30702.0
838.5028785953306	2738.74	30644.5
838.9332291770559	2737.16	30637.16
839.3635515945991	2737.88	30953.88
839.7938458481193	2739.72	31169.36
840.2241119377753	2735.7	31200.14
840.6543498637261	2734.56	31882.26
841.0845596261308	2737.5	31506.94
841.5147412251482	2739.4	30476.68
841.9448946609374	2740.66	30346.82
842.3750199336571	2740.32	30708.88
842.8051170434666	2737.26	30982.44
843.2351859905245	2737.86	30815.92
843.6652267749901	2737.4	31253.1
844.095239397022	2734.92	31596.84
844.5252238567795	2740.14	31065.74
844.9551801544214	2735.0	30831.38
845.3851082901067	2738.32	31118.98
845.8150082639943	2739.14	31507.78
846.2448800762432	2736.82	31071.78
846.6747237270125	2737.62	30809.2
847.1045392164608	2738.16	31010.44
847.5343265447474	2736.4	32230.68
847.964085712031	2739.92	32089.16
848.3938167184708	2735.86	30914.82
848.8235195642255	2735.16	30673.32
849.2531942494543	2739.86	31186.84
849.6828407743161	2733.68	31131.2
850.1124591389697	2735.44	30681.94
850.5420493435743	2736.4	30789.8
850.9716113882886	2735.9	30992.48
851.4011452732718	2737.06	31187.18
851.8306509986828	2737.22	31715.72
852.2601285646805	2740.8	31606.02
852.6895779714238	2738.22	32155.38
853.1189992190716	2734.56	33735.14
853.5483923077834	2739.34	34274.4
853.9777572377174	2735.78	32974.58
854.4070940090328	2732.6	32597.52
854.8364026218889	2741.6	32425.0
855.2656830764444	2739.82	31583.48
855.6949353728581	2736.22	31734.38
856.1241595112893	2738.58	32587.34
856.5533554918968	2739.98	33095.94
856.9825233148395	2739.8	32707.36
857.4116629802764	2741.24	31844.96
857.8407744883666	2736.66	31550.54
858.2698578392689	2739.98	31723.62
858.6989130331422	2741.0	31612.94
859.1279400701455	2739.58	32184.28
859.5569389504379	2737.96	32469.88
859.9859096741782	2738.26	32228.5
860.4148522415254	2740.98	32377.8
860.8437666526386	2738.24	31909.58
861.2726529076766	2737.96	31854.34
861.7015110067983	2739.74	32330.58
862.1303409501629	2736.82	32300.9
862.5591427379292	2734.8	31924.98
862.987916370256	2738.74	32215.62
863.4166618473026	2739.24	33289.62
863.8453791692277	2738.34	32701.88
864.2740683361905	2737.12	31655.34
864.7027293483496	2738.92	31384.38
865.1313622058642	2735.62	31283.16
865.5599669088932	2742.56	31112.46
865.9885434575958	2740.98	31016.04
866.4170918521306	2734.98	31247.14
866.8456120926567	2735.56	32341.08
867.274104179333	2739.2	32420.96
867.7025681123185	2737.04	31771.58
868.1310038917723	2741.18	31675.16
868.5594115178532	2737.8	31413.2
868.9877909907201	2736.3	31270.14
869.4161423105321	2736.26	31707.08
869.8444654774481	2740.62	32256.58
870.2727604916272	2736.38	32046.52
870.701027353228	2735.8	32854.8
871.1292660624098	2738.14	33292.86
871.5574766193315	2736.94	32233.28
871.9856590241519	2739.2	31807.22
872.41381327703	2733.7	31636.74
872.841939378125	2736.46	31527.04
873.2700373275956	2738.98	31588.14
873.6981071256008	2740.82	31128.68
874.1261487722996	2739.12	30731.16
874.5541622678509	2735.4	30736.94
874.9821476124139	2735.94	31066.58
875.4101048061472	2738.28	31590.88
875.8380338492099	2741.46	31331.66
876.265934741761	2738.32	31074.62
876.6938074839596	2740.26	31724.96
877.1216520759643	2733.86	31924.88
877.5494685179343	2737.08	32006.12
877.9772568100286	2737.32	33099.1
878.405016952406	2737.74	33259.5
878.8327489452256	2738.18	32537.52
879.2604527886463	2735.84	32546.56
879.688128482827	2742.06	32283.84
880.1157760279267	2737.34	32328.68
880.5433954241045	2739.3	32691.16
880.9709866715191	2737.04	32358.18
881.3985497703296	2739.88	31766.08
881.8260847206949	2735.84	31068.32
882.2535915227742	2737.82	30822.36
882.681070176726	2738.9	30843.92
883.1085206827096	2739.86	31132.98
883.5359430408839	2734.56	31250.5
883.963337251408	2734.02	31472.5
884.3907033144405	2739.6	31646.66
884.8180412301406	2736.52	31795.54
885.2453509986672	2742.82	32452.38
885.6726326201792	2736.96	33090.84
886.0998860948358	2736.46	33020.5
886.5271114227958	2738.12	32382.14
886.9543086042179	2735.26	31964.78
887.3814776392616	2737.94	32002.02
887.8086185280854	2739.42	32306.02
888.2357312708483	2739.92	33191.84
888.6628158677095	2737.56	33002.88
889.0898723188278	2738.12	32315.28
889.5169006243624	2736.8	32220.14
889.9439007844718	2735.6	31914.5
890.3708727993153	2741.46	31547.44
890.7978166690517	2740.22	31429.14
891.2247323938402	2739.86	31412.68
891.6516199738395	2739.34	31986.1
892.0784794092086	2736.98	32291.46
892.5053107001065	2739.82	31934.5
892.9321138466923	2736.08	32152.54
893.3588888491247	2740.56	32243.7
893.7856357075628	2734.84	31937.2
894.2123544221655	2738.76	31912.52
894.639044993092	2739.86	32053.4
895.0657074205009	2738.42	32008.4
895.4923417045513	2739.7	32423.94
895.9189478454022	2738.62	33514.66
896.3455258432125	2735.02	33670.6
896.7720756981413	2737.06	33142.34
897.1985974103474	2737.62	33148.16
897.6250909799897	2735.92	32633.82
